time,pitch,force,vel_a,vel_b
1776099051.0609422,,0.0,,
1776099051.0614374,,,1.6518441053639792,0.0
1776099051.0639281,,,0.0,-1.6952143484711488
1776099051.065435,-1.1864976683897699,,,
1776099051.0659783,,0.0,,
1776099051.066372,,,0.0,0.0
1776099051.0688765,,,0.0,-1.6575862561543095
1776099051.0703282,-1.1983331437853395,,,
1776099051.0708935,,0.0,,
1776099051.0713692,,,-1.6334541577472173,0.0
1776099051.0738719,,,0.0,1.6504278673266282
1776099051.0753083,-1.2067859994085122,,,
1776099051.075683,,0.0,,
1776099051.0764053,,,0.0,0.0
1776099051.078903,,,-1.6653132507874744,0.0
1776099051.0806422,-1.2118510082428162,,,
1776099051.0808618,,0.0,,
1776099051.0814047,,,0.0,0.0
1776099051.0839143,,,0.0,0.0
1776099051.0854244,-1.2147498117343052,,,
1776099051.0856667,,0.0,,
1776099051.0863802,,,1.6580088521150613,0.0
1776099051.0888917,,,0.0,0.0
1776099051.0902379,-1.2171380636279727,,,
1776099051.0906823,,0.0,,
1776099051.0913923,,,0.0,0.0
1776099051.0939872,,,0.0,0.0
1776099051.095701,-1.2191397463891642,,,
1776099051.0960479,,0.0,,
1776099051.0965683,,,0.0,0.0
1776099051.0988963,,,0.0,0.0
1776099051.100465,-1.2207534939678273,,,
1776099051.1007879,,0.0,,
1776099051.1013813,,,0.0,0.0
1776099051.1039276,,,0.0,0.0
1776099051.105222,-1.2227250616779344,,,
1776099051.1055915,,0.0,,
1776099051.106389,,,0.0,0.0
1776099051.1088862,,,0.0,0.0
1776099051.1104188,-1.2257261180477923,,,
1776099051.110753,,0.0,,
1776099051.1113842,,,0.0,0.0
1776099051.1139688,,,0.0,0.0
1776099051.1155338,-1.229503040427362,,,
1776099051.1158955,,0.0,,
1776099051.116402,,,0.0,0.0
1776099051.1189144,,,0.0,0.0
1776099051.1203945,-1.2340313100337796,,,
1776099051.120731,,0.0,,
1776099051.1214142,,,0.0,0.0
1776099051.1239355,,,0.0,0.0
1776099051.1253314,-1.241851025256456,,,
1776099051.125866,,0.0,,
1776099051.1264143,,,0.0,0.0
1776099051.1288946,,,0.0,0.0
1776099051.1308944,-1.2502107888497378,,,
1776099051.1312218,,0.0,,
1776099051.1314096,,,0.0,0.0
1776099051.133937,,,0.0,0.0
1776099051.135563,-1.2572510191458235,,,
1776099051.135858,,0.0,,
1776099051.1363957,,,0.0,0.0
1776099051.138881,,,0.0,0.0
1776099051.1402295,-1.2628807432871696,,,
1776099051.1408253,,0.0,,
1776099051.1413794,,,0.0,0.0
1776099051.1438746,,,0.0,0.0
1776099051.1452236,-1.2673326954443758,,,
1776099051.1455112,,0.0,,
1776099051.1463778,,,0.0,0.0
1776099051.148897,,,0.0,0.0
1776099051.1503975,-1.269928303232179,,,
1776099051.1507185,,0.0,,
1776099051.1515856,,,0.0,0.0
1776099051.1539688,,,0.0,0.0
1776099051.1553156,-1.2716920800312939,,,
1776099051.1556973,,0.0,,
1776099051.1563876,,,0.0,0.0
1776099051.1588986,,,0.0,0.0
1776099051.1601722,-1.2736740218149438,,,
1776099051.160549,,0.0,,
1776099051.1613848,,,0.0,0.0
1776099051.163888,,,0.0,0.0
1776099051.165255,-1.276026458215514,,,
1776099051.1656237,,0.0,,
1776099051.1663764,,,0.0,0.0
1776099051.168894,,,0.0,0.0
1776099051.1704483,-1.2789626688993405,,,
1776099051.1707969,,0.0,,
1776099051.171378,,,0.0,0.0
1776099051.1738915,,,0.0,0.0
1776099051.175276,-1.2826589408050089,,,
1776099051.1757994,,0.0,,
1776099051.1763756,,,0.0,0.0
1776099051.1788912,,,0.0,0.0
1776099051.1801765,-1.2869015863419335,,,
1776099051.1805766,,0.0,,
1776099051.1814113,,,0.0,0.0
1776099051.1839242,,,0.0,0.0
1776099051.185271,-1.2910049061918474,,,
1776099051.1856186,,0.0,,
1776099051.186393,,,0.0,0.0
1776099051.1888826,,,0.0,0.0
1776099051.1902382,-1.2946386512682198,,,
1776099051.190596,,0.0,,
1776099051.1913657,,,0.0,0.0
1776099051.1938899,,,0.0,0.0
1776099051.195256,-1.2974149150849286,,,
1776099051.195582,,0.0,,
1776099051.1963983,,,0.0,0.0
1776099051.1988854,,,0.0,0.0
1776099051.2007596,-1.2996822520497786,,,
1776099051.2011013,,0.0,,
1776099051.201401,,,0.0,0.0
1776099051.203916,,,0.0,0.0
1776099051.2053542,-1.3027190691597201,,,
1776099051.205651,,0.0,,
1776099051.206384,,,0.0,0.0
1776099051.2088945,,,0.0,0.0
1776099051.2103744,-1.3066657492008706,,,
1776099051.210866,,0.0,,
1776099051.2114155,,,0.0,0.0
1776099051.2139535,,,0.0,0.0
1776099051.2152343,-1.3104487250918848,,,
1776099051.2156935,,0.0,,
1776099051.2163901,,,0.0,0.0
1776099051.2189112,,,0.0,0.0
1776099051.2203302,-1.3134486621738826,,,
1776099051.2207153,,0.0,,
1776099051.221393,,,0.0,0.0
1776099051.2238927,,,0.0,0.0
1776099051.2254367,-1.316046858433436,,,
1776099051.2257988,,0.0,,
1776099051.2263806,,,0.0,0.0
1776099051.2288792,,,0.0,0.0
1776099051.2302465,-1.3171702586210292,,,
1776099051.2307413,,0.0,,
1776099051.2313697,,,0.0,0.0
1776099051.2338834,,,0.0,0.0
1776099051.2352228,-1.3171792817418764,,,
1776099051.2355702,,0.0,,
1776099051.2363873,,,0.0,0.0
1776099051.2389212,,,0.0,0.0
1776099051.2409482,-1.3173121293405567,,,
1776099051.241523,,0.0,,
1776099051.2416174,,,0.0,0.0
1776099051.2439325,,,0.0,0.0
1776099051.2454414,-1.318676294536091,,,
1776099051.2457957,,0.0,,
1776099051.2464025,,,0.0,0.0
1776099051.2488828,,,0.0,0.0
1776099051.2501903,-1.3203663660783889,,,
1776099051.25055,,0.0,,
1776099051.2513697,,,0.0,0.0
1776099051.2539277,,,0.0,0.0
1776099051.255549,-1.322105883822977,,,
1776099051.255838,,0.0,,
1776099051.2563777,,,0.0,0.0
1776099051.2588983,,,0.0,0.0
1776099051.2603948,-1.3235009131816582,,,
1776099051.260717,,0.0,,
1776099051.261381,,,0.0,0.0
1776099051.2638853,,,0.0,0.0
1776099051.265546,-1.3246890975583099,,,
1776099051.2659292,,0.0,,
1776099051.26638,,,0.0,0.0
1776099051.2689161,,,0.0,0.0
1776099051.270377,-1.325799220354595,,,
1776099051.2706144,,0.0,,
1776099051.2714272,,,0.0,0.0
1776099051.2739253,,,0.0,0.0
1776099051.2753603,-1.3268914437250137,,,
1776099051.2757466,,0.0,,
1776099051.276394,,,0.0,0.0
1776099051.278897,,,0.0,0.0
1776099051.280228,-1.328363750613676,,,
1776099051.2807992,,0.0,,
1776099051.281372,,,0.0,0.0
1776099051.283898,,,0.0,0.0
1776099051.285382,-1.3297401618035443,,,
1776099051.2857463,,0.0,,
1776099051.286376,,,0.0,0.0
1776099051.2889113,,,0.0,0.0
1776099051.2903218,-1.3309877196083089,,,
1776099051.2907047,,0.0,,
1776099051.291394,,,0.0,0.0
1776099051.2939055,,,0.0,0.0
1776099051.2953827,-1.3318998315214219,,,
1776099051.2956293,,0.0,,
1776099051.296404,,,0.0,0.0
1776099051.298917,,,0.0,0.0
1776099051.3004253,-1.332506943310087,,,
1776099051.3008044,,0.0,,
1776099051.3014154,,,0.0,0.0
1776099051.3039312,,,0.0,0.0
1776099051.3053703,-1.3362128842218393,,,
1776099051.305775,,0.0,,
1776099051.3063967,,,0.0,0.0
1776099051.3088894,,,0.0,0.0
1776099051.3102212,-1.3461484757237228,,,
1776099051.3108008,,0.0,,
1776099051.3113902,,,0.0,0.0
1776099051.3138835,,,0.0,0.0
1776099051.3153317,-1.3481030621034027,,,
1776099051.3155375,,0.0,,
1776099051.3163795,,,0.0,0.0
1776099051.3189108,,,0.0,0.0
1776099051.3206205,-1.3506431831345873,,,
1776099051.3210225,,0.0,,
1776099051.3214018,,,0.0,0.0
1776099051.323911,,,0.0,0.0
1776099051.325319,-1.3535378486998229,,,
1776099051.3256857,,0.0,,
1776099051.3264,,,0.0,0.0
1776099051.328913,,,0.0,0.0
1776099051.3303337,-1.3542494678009205,,,
1776099051.330823,,0.0,,
1776099051.331419,,,0.0,0.0
1776099051.3339236,,,0.0,0.0
1776099051.3353078,-1.3609410865022593,,,
1776099051.3356316,,0.0,,
1776099051.3364089,,,0.0,0.0
1776099051.3388903,,,0.0,0.0
1776099051.3402407,-1.358598494404028,,,
1776099051.3406537,,0.0,,
1776099051.3413932,,,0.0,0.0
1776099051.34389,,,0.0,0.0
1776099051.3452225,-1.3578397142750653,,,
1776099051.34564,,0.0,,
1776099051.3463764,,,0.0,0.0
1776099051.3489058,,,0.0,0.0
1776099051.350262,-1.3588901871553059,,,
1776099051.350708,,0.0,,
1776099051.3513901,,,0.0,0.0
1776099051.3538995,,,0.0,0.0
1776099051.3555567,-1.3602488175128526,,,
1776099051.3558457,,0.0,,
1776099051.356399,,,0.0,0.0
1776099051.3589113,,,0.0,0.0
1776099051.3603075,-1.3617642068563953,,,
1776099051.3607135,,0.0,,
1776099051.361422,,,0.0,0.0
1776099051.3639252,,,0.0,0.0
1776099051.3658018,-1.3639163587506224,,,
1776099051.3662884,,0.0,,
1776099051.3663626,,,0.0,0.0
1776099051.3689086,,,0.0,0.0
1776099051.370459,-1.3650885603367937,,,
1776099051.370815,,0.0,,
1776099051.3713775,,,0.0,0.0
1776099051.3738897,,,0.0,0.0
1776099051.3752513,-1.3641042704970523,,,
1776099051.375942,,0.0,,
1776099051.376398,,,0.0,0.0
1776099051.3788877,,,0.0,0.0
1776099051.3802564,-1.3623672682057653,,,
1776099051.3806756,,0.0,,
1776099051.381381,,,0.0,0.0
1776099051.3838894,,,0.0,0.0
1776099051.3852289,-1.3594068276670788,,,
1776099051.385554,,0.0,,
1776099051.3863852,,,0.0,0.0
1776099051.3889077,,,0.0,0.0
1776099051.3904576,-1.3564942113505012,,,
1776099051.3905692,,0.0,,
1776099051.3914297,,,0.0,0.0
1776099051.3939242,,,0.0,0.0
1776099051.3952868,-1.3543091041654185,,,
1776099051.3956144,,0.0,,
1776099051.3963914,,,0.0,0.0
1776099051.398893,,,0.0,0.0
1776099051.4002645,-1.353016240608346,,,
1776099051.4005537,,0.0,,
1776099051.4013822,,,0.0,0.0
1776099051.403888,,,0.0,0.0
1776099051.4052494,-1.352582045977185,,,
1776099051.405633,,0.0,,
1776099051.4063878,,,0.0,0.0
1776099051.4089158,,,0.0,0.0
1776099051.4105356,-1.3529312007226002,,,
1776099051.4110641,,0.0,,
1776099051.4114237,,,0.0,0.0
1776099051.4139235,,,0.0,0.0
1776099051.4155514,-1.3535645383725827,,,
1776099051.4158986,,0.0,,
1776099051.4164371,,,0.0,0.0
1776099051.4189723,,,0.0,0.0
1776099051.4205594,-1.3541006325084972,,,
1776099051.4207792,,0.0,,
1776099051.4214325,,,0.0,0.0
1776099051.4239275,,,0.0,0.0
1776099051.4252906,-1.354121109426299,,,
1776099051.4257662,,0.0,,
1776099051.426406,,,0.0,0.0
1776099051.4288914,,,0.0,0.0
1776099051.43035,-1.3537016970222162,,,
1776099051.4307797,,0.0,,
1776099051.4313743,,,0.0,0.0
1776099051.4338713,,,0.0,0.0
1776099051.4353666,-1.352861395229282,,,
1776099051.4356835,,0.0,,
1776099051.4363708,,,0.0,0.0
1776099051.4389057,,,0.0,0.0
1776099051.4405067,-1.3517813985905875,,,
1776099051.44084,,0.0,,
1776099051.4414024,,,0.0,0.0
1776099051.4438996,,,0.0,0.0
1776099051.4455218,-1.3506386475507386,,,
1776099051.4458454,,0.0,,
1776099051.4464045,,,0.0,0.0
1776099051.4489095,,,0.0,0.0
1776099051.4506142,-1.349887456257544,,,
1776099051.4509387,,0.0,,
1776099051.451514,,,0.0,0.0
1776099051.4539702,,,0.0,0.0
1776099051.4555893,-1.3495776413131952,,,
1776099051.4563763,,0.0,,
1776099051.4564364,,,0.0,0.0
1776099051.4588902,,,0.0,0.0
1776099051.4604733,-1.3496581706961774,,,
1776099051.4608517,,0.0,,
1776099051.4613862,,,0.0,0.0
1776099051.4638796,,,0.0,0.0
1776099051.4652748,-1.3499525304119473,,,
1776099051.4656491,,0.0,,
1776099051.4663844,,,0.0,0.0
1776099051.4688976,,,0.0,0.0
1776099051.470183,-1.3502323060093773,,,
1776099051.4705584,,0.0,,
1776099051.471374,,,0.0,0.0
1776099051.4738843,,,0.0,0.0
1776099051.4754262,-1.3502894162903305,,,
1776099051.4757662,,0.0,,
1776099051.4763877,,,0.0,0.0
1776099051.478911,,,0.0,0.0
1776099051.4803872,-1.3501269036632848,,,
1776099051.4806635,,0.0,,
1776099051.481426,,,0.0,0.0
1776099051.483926,,,0.0,0.0
1776099051.4854493,-1.3496207388010228,,,
1776099051.485901,,0.0,,
1776099051.4863994,,,0.0,0.0
1776099051.4888847,,,0.0,0.0
1776099051.4902058,-1.3489176658406494,,,
1776099051.490435,,0.0,,
1776099051.4913847,,,0.0,0.0
1776099051.4939063,,,0.0,0.0
1776099051.4953692,-1.3484030424590143,,,
1776099051.4957006,,0.0,,
1776099051.4963632,,,0.0,0.0
1776099051.49889,,,0.0,0.0
1776099051.5004401,-1.3479956371104451,,,
1776099051.5007677,,0.0,,
1776099051.5013714,,,0.0,0.0
1776099051.5038915,,,0.0,0.0
1776099051.5053847,-1.3477221391985754,,,
1776099051.5057225,,0.0,,
1776099051.506369,,,0.0,0.0
1776099051.508906,,,0.0,0.0
1776099051.510242,-1.3477054631802086,,,
1776099051.5106852,,0.0,,
1776099051.5114388,,,0.0,0.0
1776099051.5139275,,,0.0,0.0
1776099051.5159912,-1.3478067645760414,,,
1776099051.5164711,,0.0,,
1776099051.516549,,,0.0,0.0
1776099051.5189166,,,0.0,0.0
1776099051.5202568,-1.347734372219901,,,
1776099051.5206122,,0.0,,
1776099051.5213869,,,0.0,0.0
1776099051.5238872,,,0.0,0.0
1776099051.5253189,-1.3475737933668577,,,
1776099051.5255373,,0.0,,
1776099051.5263865,,,0.0,0.0
1776099051.5288944,,,0.0,0.0
1776099051.5303655,-1.3473771510652883,,,
1776099051.530722,,0.0,,
1776099051.5314002,,,0.0,0.0
1776099051.5339015,,,0.0,0.0
1776099051.5355268,-1.347057628563012,,,
1776099051.536092,,0.0,,
1776099051.537286,,,0.0,0.0
1776099051.5389373,,,0.0,0.0
1776099051.5406635,-1.3465695171497354,,,
1776099051.5409055,,0.0,,
1776099051.5414202,,,0.0,0.0
1776099051.5439196,,,0.0,0.0
1776099051.545259,-1.3461972629277887,,,
1776099051.545575,,0.0,,
1776099051.5463843,,,0.0,0.0
1776099051.5488882,,,0.0,0.0
1776099051.5502124,-1.3458427631805934,,,
1776099051.5505507,,0.0,,
1776099051.5513823,,,0.0,0.0
1776099051.5538845,,,0.0,0.0
1776099051.555232,-1.3454956832270526,,,
1776099051.5554645,,0.0,,
1776099051.556384,,,0.0,0.0
1776099051.558888,,,0.0,0.0
1776099051.5602534,-1.345108130155326,,,
1776099051.5605886,,0.0,,
1776099051.5613935,,,0.0,0.0
1776099051.563908,,,0.0,0.0
1776099051.5655494,-1.344848384093345,,,
1776099051.5658796,,0.0,,
1776099051.5664103,,,0.0,0.0
1776099051.5689366,,,0.0,0.0
1776099051.5704088,-1.3446709718937246,,,
1776099051.5707598,,0.0,,
1776099051.5714111,,,0.0,0.0
1776099051.5739083,,,0.0,0.0
1776099051.575256,-1.3444431185536172,,,
1776099051.575579,,0.0,,
1776099051.5763733,,,0.0,0.0
1776099051.578887,,,0.0,0.0
1776099051.5803273,-1.344122534323433,,,
1776099051.5809286,,0.0,,
1776099051.5814168,,,0.0,0.0
1776099051.5839045,,,0.0,0.0
1776099051.5853093,-1.3438772226345415,,,
1776099051.5856771,,0.0,,
1776099051.58644,,,0.0,0.0
1776099051.5889213,,,0.0,0.0
1776099051.5903788,-1.3436106158947771,,,
1776099051.590729,,0.0,,
1776099051.5914087,,,0.0,0.0
1776099051.5938954,,,0.0,0.0
1776099051.5953357,-1.343359649241977,,,
1776099051.595938,,0.0,,
1776099051.596395,,,0.0,0.0
1776099051.5989022,,,0.0,0.0
1776099051.6002595,-1.3432928111943767,,,
1776099051.6006668,,0.0,,
1776099051.6014097,,,0.0,0.0
1776099051.6039116,,,0.0,0.0
1776099051.6055958,-1.3431424229546765,,,
1776099051.6059163,,0.0,,
1776099051.6063979,,,0.0,0.0
1776099051.6088998,,,0.0,0.0
1776099051.6102705,-1.3432647875964272,,,
1776099051.6108289,,0.0,,
1776099051.6113896,,,0.0,0.0
1776099051.6139092,,,0.0,0.0
1776099051.6155813,-1.343484261789553,,,
1776099051.6159236,,0.0,,
1776099051.6164553,,,0.0,0.0
1776099051.618911,,,0.0,0.0
1776099051.6207206,-1.3435507818171013,,,
1776099051.6210573,,0.0,,
1776099051.6214752,,,0.0,0.0
1776099051.6238852,,,0.0,0.0
1776099051.6251855,-1.343639372121331,,,
1776099051.6254675,,0.0,,
1776099051.6263676,,,0.0,0.0
1776099051.6288857,,,0.0,0.0
1776099051.6304162,-1.3439902678539406,,,
1776099051.63073,,0.0,,
1776099051.6314,,,0.0,0.0
1776099051.6339335,,,0.0,0.0
1776099051.6353543,-1.3439638490376236,,,
1776099051.6357613,,0.0,,
1776099051.6363943,,,0.0,0.0
1776099051.6389108,,,0.0,0.0
1776099051.6403177,-1.3438787008249586,,,
1776099051.6406865,,0.0,,
1776099051.6413944,,,0.0,0.0
1776099051.6438816,,,0.0,0.0
1776099051.6452007,-1.343962357208395,,,
1776099051.645456,,0.0,,
1776099051.6463678,,,0.0,0.0
1776099051.6488795,,,0.0,0.0
1776099051.6502724,-1.3439392101005492,,,
1776099051.6507678,,0.0,,
1776099051.6513753,,,0.0,0.0
1776099051.6540196,,,0.0,0.0
1776099051.6557205,-1.3439653909099059,,,
1776099051.6563437,,0.0,,
1776099051.65637,,,0.0,0.0
1776099051.6589105,,,0.0,0.0
1776099051.6603267,-1.3440607530096786,,,
1776099051.660579,,0.0,,
1776099051.6614037,,,0.0,0.0
1776099051.6639163,,,0.0,0.0
1776099051.665219,-1.3441743655077723,,,
1776099051.665526,,0.0,,
1776099051.6663814,,,0.0,0.0
1776099051.6689022,,,0.0,0.0
1776099051.6702633,-1.344225734576366,,,
1776099051.6706169,,0.0,,
1776099051.671382,,,0.0,0.0
1776099051.6738756,,,0.0,0.0
1776099051.6752148,-1.3443689813971698,,,
1776099051.6755433,,0.0,,
1776099051.6763654,,,0.0,0.0
1776099051.6788712,,,0.0,0.0
1776099051.680302,-1.3444093679554057,,,
1776099051.6806984,,0.0,,
1776099051.6813605,,,0.0,0.0
1776099051.6838992,,,0.0,0.0
1776099051.685279,-1.3444587779153587,,,
1776099051.6856382,,0.0,,
1776099051.6863935,,,0.0,0.0
1776099051.688915,,,0.0,0.0
1776099051.6903226,-1.3444459574441538,,,
1776099051.6908355,,0.0,,
1776099051.6914308,,,0.0,0.0
1776099051.6939282,,,0.0,0.0
1776099051.6955235,-1.344416273630559,,,
1776099051.6958547,,0.0,,
1776099051.6965616,,,0.0,0.0
1776099051.698907,,,0.0,0.0
1776099051.700411,-1.3442536996529284,,,
1776099051.7007985,,0.0,,
1776099051.7014053,,,0.0,0.0
1776099051.7039018,,,0.0,0.0
1776099051.7053962,-1.344078050981061,,,
1776099051.7058375,,0.0,,
1776099051.7064016,,,0.0,0.0
1776099051.7089076,,,0.0,0.0
1776099051.7105792,-1.3439295063443444,,,
1776099051.710972,,0.0,,
1776099051.7113981,,,0.0,0.0
1776099051.7138884,,,0.0,0.0
1776099051.715543,-1.3438011222548072,,,
1776099051.7159245,,0.0,,
1776099051.7163866,,,0.0,0.0
1776099051.7188897,,,0.0,0.0
1776099051.7202146,-1.3437163125381122,,,
1776099051.7206345,,0.0,,
1776099051.721409,,,0.0,0.0
1776099051.7239408,,,0.0,0.0
1776099051.7252758,-1.3436404159296027,,,
1776099051.7257464,,0.0,,
1776099051.726391,,,0.0,0.0
1776099051.7289085,,,0.0,0.0
1776099051.7303164,-1.3435116548369035,,,
1776099051.730576,,0.0,,
1776099051.7315097,,,0.0,0.0
1776099051.733955,,,0.0,0.0
1776099051.735231,-1.3435321540601741,,,
1776099051.7355962,,0.0,,
1776099051.736387,,,0.0,0.0
1776099051.7388954,,,0.0,0.0
1776099051.740409,-1.3435314738323958,,,
1776099051.7408621,,0.0,,
1776099051.7413955,,,0.0,0.0
1776099051.7438965,,,0.0,0.0
1776099051.7452297,-1.3434148854864083,,,
1776099051.7455554,,0.0,,
1776099051.7463825,,,0.0,0.0
1776099051.7488968,,,0.0,0.0
1776099051.750339,-1.343437649540653,,,
1776099051.7506638,,0.0,,
1776099051.7514706,,,0.0,0.0
1776099051.753922,,,0.0,0.0
1776099051.7553043,-1.343486793092569,,,
1776099051.755645,,0.0,,
1776099051.7563984,,,0.0,0.0
1776099051.758909,,,0.0,0.0
1776099051.7604067,-1.3433940787831808,,,
1776099051.7609003,,0.0,,
1776099051.7614036,,,0.0,0.0
1776099051.7638855,,,0.0,0.0
1776099051.7655427,-1.3434461491415401,,,
1776099051.7658322,,0.0,,
1776099051.7663877,,,0.0,0.0
1776099051.7688937,,,0.0,0.0
1776099051.770183,-1.343607466704907,,,
1776099051.7705445,,0.0,,
1776099051.7713857,,,0.0,0.0
1776099051.7739491,,,0.0,0.0
1776099051.7755725,-1.3436413694862672,,,
1776099051.7760968,,0.0,,
1776099051.7763896,,,0.0,0.0
1776099051.7789075,,,0.0,0.0
1776099051.7802503,-1.343714756784558,,,
1776099051.780739,,0.0,,
1776099051.781403,,,0.0,0.0
1776099051.7839196,,,0.0,0.0
1776099051.7852352,-1.3438720509459678,,,
1776099051.785591,,0.0,,
1776099051.7863731,,,0.0,0.0
1776099051.7888708,,,0.0,0.0
1776099051.7904074,-1.3439638437665824,,,
1776099051.7907412,,0.0,,
1776099051.7913685,,,0.0,0.0
1776099051.793876,,,0.0,0.0
1776099051.7952235,-1.343977552803666,,,
1776099051.7955666,,0.0,,
1776099051.7963817,,,0.0,0.0
1776099051.7988975,,,0.0,0.0
1776099051.8004034,-1.3439687388148454,,,
1776099051.8008418,,0.0,,
1776099051.801389,,,0.0,0.0
1776099051.8038924,,,0.0,0.0
1776099051.8052044,-1.343871512966943,,,
1776099051.8055415,,0.0,,
1776099051.8064613,,,0.0,0.0
1776099051.8089073,,,0.0,0.0
1776099051.810278,-1.3437468850836936,,,
1776099051.8106458,,0.0,,
1776099051.8114579,,,0.0,0.0
1776099051.8139555,,,0.0,0.0
1776099051.815307,-1.3436641467717552,,,
1776099051.8158085,,0.0,,
1776099051.8163984,,,0.0,0.0
1776099051.8188834,,,0.0,0.0
1776099051.8203123,-1.3436380794010716,,,
1776099051.820645,,0.0,,
1776099051.821391,,,0.0,0.0
1776099051.823901,,,0.0,0.0
1776099051.8252492,-1.343765107631557,,,
1776099051.8256493,,0.0,,
1776099051.8263755,,,0.0,0.0
1776099051.8288941,,,0.0,0.0
1776099051.830236,-1.3438435416737395,,,
1776099051.8306704,,0.0,,
1776099051.831376,,,0.0,0.0
1776099051.8339071,,,0.0,0.0
1776099051.8352914,-1.343946460008421,,,
1776099051.8356674,,0.0,,
1776099051.8364246,,,0.0,0.0
1776099051.838937,,,0.0,0.0
1776099051.8404112,-1.3439950296153786,,,
1776099051.8409455,,0.0,,
1776099051.841453,,,0.0,0.0
1776099051.8439536,,,0.0,0.0
1776099051.845462,-1.343931668554233,,,
1776099051.846022,,0.0,,
1776099051.8464222,,,0.0,0.0
1776099051.8489041,,,0.0,0.0
1776099051.8507683,-1.3437978750026591,,,
1776099051.8510785,,0.0,,
1776099051.8514287,,,0.0,0.0
1776099051.8538942,,,0.0,0.0
1776099051.8553221,-1.3438229531244426,,,
1776099051.855746,,0.0,,
1776099051.856387,,,0.0,0.0
1776099051.8588912,,,0.0,0.0
1776099051.860242,-1.3437532007260133,,,
1776099051.8605585,,0.0,,
1776099051.861371,,,0.0,0.0
1776099051.8638911,,,0.0,0.0
1776099051.8654008,-1.3437220595112758,,,
1776099051.8656595,,0.0,,
1776099051.8663893,,,0.0,0.0
1776099051.8688955,,,0.0,0.0
1776099051.870839,-1.3438087015350577,,,
1776099051.8715289,,0.0,,
1776099051.8715782,,,0.0,0.0
1776099051.873931,,,0.0,0.0
1776099051.8753557,-1.343769789977892,,,
1776099051.8758626,,0.0,,
1776099051.8765137,,,0.0,0.0
1776099051.8789499,,,0.0,0.0
1776099051.8805501,-1.3436202321655788,,,
1776099051.8808732,,0.0,,
1776099051.881398,,,0.0,0.0
1776099051.883915,,,0.0,0.0
1776099051.8852682,-1.343540785123667,,,
1776099051.8856578,,0.0,,
1776099051.8863995,,,0.0,0.0
1776099051.8889031,,,0.0,0.0
1776099051.890709,-1.3434455288946276,,,
1776099051.891048,,0.0,,
1776099051.8914242,,,0.0,0.0
1776099051.8939128,,,0.0,0.0
1776099051.8953285,-1.3432240232909018,,,
1776099051.8957403,,0.0,,
1776099051.896381,,,0.0,0.0
1776099051.8988843,,,0.0,0.0
1776099051.9007545,-1.3431415279444288,,,
1776099051.9010596,,0.0,,
1776099051.901583,,,0.0,0.0
1776099051.9039536,,,0.0,0.0
1776099051.905315,-1.3430594922484873,,,
1776099051.9056766,,0.0,,
1776099051.9064023,,,0.0,0.0
1776099051.908902,,,0.0,0.0
1776099051.9105318,-1.3430145238658289,,,
1776099051.9109082,,0.0,,
1776099051.9114065,,,0.0,0.0
1776099051.913901,,,0.0,0.0
1776099051.915478,-1.3430165075498979,,,
1776099051.9158833,,0.0,,
1776099051.9165456,,,0.0,0.0
1776099051.9188905,,,0.0,0.0
1776099051.9204552,-1.3431615289326113,,,
1776099051.920855,,0.0,,
1776099051.9213848,,,0.0,0.0
1776099051.9238935,,,0.0,0.0
1776099051.9253654,-1.3433471688865912,,,
1776099051.9256506,,0.0,,
1776099051.9264128,,,0.0,0.0
1776099051.9289167,,,0.0,0.0
1776099051.9304745,-1.3435205550857587,,,
1776099051.9305906,,0.0,,
1776099051.931427,,,0.0,0.0
1776099051.933928,,,0.0,0.0
1776099051.9353807,-1.3435799315008088,,,
1776099051.935815,,0.0,,
1776099051.9363995,,,0.0,0.0
1776099051.938887,,,0.0,0.0
1776099051.9402506,-1.3436601301112938,,,
1776099051.9408286,,0.0,,
1776099051.9413848,,,0.0,0.0
1776099051.9438932,,,0.0,0.0
1776099051.9459486,-1.3437246941826007,,,
1776099051.9465294,,0.0,,
1776099051.9465854,,,0.0,0.0
1776099051.9489067,,,0.0,0.0
1776099051.9502838,-1.3436430181873849,,,
1776099051.9506848,,0.0,,
1776099051.9513865,,,0.0,0.0
1776099051.9538956,,,0.0,0.0
1776099051.9553494,-1.3436724008878078,,,
1776099051.9559739,,0.0,,
1776099051.9563813,,,0.0,0.0
1776099051.9589314,,,0.0,0.0
1776099051.960263,-1.343721881434197,,,
1776099051.9606817,,0.0,,
1776099051.9614053,,,0.0,0.0
1776099051.9639223,,,0.0,0.0
1776099051.9657302,-1.3436453320272206,,,
1776099051.966051,,0.0,,
1776099051.966822,,,0.0,0.0
1776099051.968881,,,0.0,0.0
1776099051.9702652,-1.3434989019148675,,,
1776099051.970623,,0.0,,
1776099051.971401,,,0.0,0.0
1776099051.9738977,,,0.0,0.0
1776099051.9754002,-1.3434104752389342,,,
1776099051.9757192,,0.0,,
1776099051.976382,,,0.0,0.0
1776099051.978882,,,0.0,0.0
1776099051.9802837,-1.3433041631977696,,,
1776099051.980936,,0.0,,
1776099051.9813826,,,0.0,0.0
1776099051.9838793,,,0.0,0.0
1776099051.9853458,-1.3432309024550761,,,
1776099051.9856942,,0.0,,
1776099051.9863856,,,0.0,0.0
1776099051.988916,,,0.0,0.0
1776099051.9906192,-1.3431753678304672,,,
1776099051.9906833,,0.0,,
